"dv_any_lifetime","age_group","marital_status","education_level","earns_income","employment_status","disability_status","spouse_income_relation","locality_type","feels_unsafe_home","conflict_frequency","food_insecurity_score","feels_unsafe_day","feels_unsafe_night","combined_safety_index","dv_common_perception","vaw_problem_perception","mobility_frequency","will_seek_help_dv","help_source_dv","will_seek_help_harass","help_source_harass","unsafe_reason_1","unsafe_reason_2","unsafe_reason_3","unsafe_reason_4","unsafe_reason_5","unsafe_reason_6","unsafe_reason_7","unsafe_reason_8","unsafe_reason_9","unsafe_reason_10","unsafe_reason_11","food_insec","max_dv_count","Food_Insecurity_Index","DV_common_perception_score","DV_Common_Perception_norm","VAW_Perception_Score","VAW_Perception_norm","DV_Exposure","DV_Type_Count","Unsafe_Score","WellBeing_Score","DV_Type"
1,"18 – 29 years","Living with Partner","Completed primary",0,"Fulltime caretaker",1,NA,"Urban",1,"Daily","Several coping mechanisms (5-8)",1,1,"Feels unsafe/Sometimes feels unsafe","Very common","A lot","Never",0,NA,0,NA,0,0,1,1,0,0,1,0,0,1,0,8,6,1,3,1,3,1,1,6,0.636363636363636,0.109090909090909,"Physical"
1,"18 – 29 years","Living with Partner","Completed primary",0,"Fulltime caretaker",1,NA,"Urban",1,"Daily","Several coping mechanisms (5-8)",1,1,"Feels unsafe/Sometimes feels unsafe","Very common","A lot","Never",0,NA,0,NA,0,0,1,1,0,0,1,0,0,1,0,8,6,1,3,1,3,1,1,6,0.636363636363636,0.109090909090909,"Verbal"
1,"18 – 29 years","Living with Partner","Completed primary",0,"Fulltime caretaker",1,NA,"Urban",1,"Daily","Several coping mechanisms (5-8)",1,1,"Feels unsafe/Sometimes feels unsafe","Very common","A lot","Never",0,NA,0,NA,0,0,1,1,0,0,1,0,0,1,0,8,6,1,3,1,3,1,1,6,0.636363636363636,0.109090909090909,"Denial_of_Needs"
1,"18 – 29 years","Living with Partner","Completed primary",0,"Fulltime caretaker",1,NA,"Urban",1,"Daily","Several coping mechanisms (5-8)",1,1,"Feels unsafe/Sometimes feels unsafe","Very common","A lot","Never",0,NA,0,NA,0,0,1,1,0,0,1,0,0,1,0,8,6,1,3,1,3,1,1,6,0.636363636363636,0.109090909090909,"Denial_of_Communication"
1,"18 – 29 years","Living with Partner","Completed primary",0,"Fulltime caretaker",1,NA,"Urban",1,"Daily","Several coping mechanisms (5-8)",1,1,"Feels unsafe/Sometimes feels unsafe","Very common","A lot","Never",0,NA,0,NA,0,0,1,1,0,0,1,0,0,1,0,8,6,1,3,1,3,1,1,6,0.636363636363636,0.109090909090909,"Sexual_Harassment"
1,"18 – 29 years","Single","Completed secondary",NA,"Employed",0,NA,"Urban",0,"Never","Some coping mechanisms (1-4)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Uncommon","Somewhat","Daily",0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,0.25,1,0.333333333333333,2,0.666666666666667,1,6,0.5,0.416666666666667,"Physical"
1,"18 – 29 years","Single","Completed secondary",NA,"Employed",0,NA,"Urban",0,"Never","Some coping mechanisms (1-4)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Uncommon","Somewhat","Daily",0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,0.25,1,0.333333333333333,2,0.666666666666667,1,6,0.5,0.416666666666667,"Verbal"
1,"18 – 29 years","Single","Completed secondary",NA,"Employed",0,NA,"Urban",0,"Never","Some coping mechanisms (1-4)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Uncommon","Somewhat","Daily",0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,0.25,1,0.333333333333333,2,0.666666666666667,1,6,0.5,0.416666666666667,"Denial_of_Needs"
1,"18 – 29 years","Single","Completed secondary",NA,"Employed",0,NA,"Urban",0,"Never","Some coping mechanisms (1-4)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Uncommon","Somewhat","Daily",0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,0.25,1,0.333333333333333,2,0.666666666666667,1,6,0.5,0.416666666666667,"Denial_of_Communication"
1,"18 – 29 years","Single","Completed secondary",NA,"Employed",0,NA,"Urban",0,"Never","Some coping mechanisms (1-4)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Uncommon","Somewhat","Daily",0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,0.25,1,0.333333333333333,2,0.666666666666667,1,6,0.5,0.416666666666667,"Sexual_Harassment"
1,"40 – 49 years","Living with Partner","College",NA,"Employed",1,"More","Urban",0,"Once or twice","Some coping mechanisms (1-4)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","Somewhat","Daily",1,"Seek support from family",1,"Seek support from family",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0.375,2,0.666666666666667,2,0.666666666666667,1,6,0.583333333333333,0.3125,"Physical"
1,"40 – 49 years","Living with Partner","College",NA,"Employed",1,"More","Urban",0,"Once or twice","Some coping mechanisms (1-4)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","Somewhat","Daily",1,"Seek support from family",1,"Seek support from family",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0.375,2,0.666666666666667,2,0.666666666666667,1,6,0.583333333333333,0.3125,"Verbal"
1,"40 – 49 years","Living with Partner","College",NA,"Employed",1,"More","Urban",0,"Once or twice","Some coping mechanisms (1-4)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","Somewhat","Daily",1,"Seek support from family",1,"Seek support from family",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0.375,2,0.666666666666667,2,0.666666666666667,1,6,0.583333333333333,0.3125,"Denial_of_Needs"
1,"40 – 49 years","Living with Partner","College",NA,"Employed",1,"More","Urban",0,"Once or twice","Some coping mechanisms (1-4)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","Somewhat","Daily",1,"Seek support from family",1,"Seek support from family",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0.375,2,0.666666666666667,2,0.666666666666667,1,6,0.583333333333333,0.3125,"Denial_of_Communication"
1,"40 – 49 years","Living with Partner","College",NA,"Employed",1,"More","Urban",0,"Once or twice","Some coping mechanisms (1-4)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","Somewhat","Daily",1,"Seek support from family",1,"Seek support from family",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0.375,2,0.666666666666667,2,0.666666666666667,1,6,0.583333333333333,0.3125,"Sexual_Harassment"
1,"18 – 29 years","Living with Partner","Completed primary",0,"Fulltime caretaker",0,NA,"Urban",0,"Once or twice","No coping mechanisms",0.333333333333333,0.333333333333333,"Feels safe","Common","Somewhat","Once or twice a month",1,"Seek support from family",1,"Other, specify",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,0,2,0.666666666666667,2,0.666666666666667,1,6,0.5,0.5,"Physical"
1,"18 – 29 years","Living with Partner","Completed primary",0,"Fulltime caretaker",0,NA,"Urban",0,"Once or twice","No coping mechanisms",0.333333333333333,0.333333333333333,"Feels safe","Common","Somewhat","Once or twice a month",1,"Seek support from family",1,"Other, specify",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,0,2,0.666666666666667,2,0.666666666666667,1,6,0.5,0.5,"Verbal"
1,"18 – 29 years","Living with Partner","Completed primary",0,"Fulltime caretaker",0,NA,"Urban",0,"Once or twice","No coping mechanisms",0.333333333333333,0.333333333333333,"Feels safe","Common","Somewhat","Once or twice a month",1,"Seek support from family",1,"Other, specify",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,0,2,0.666666666666667,2,0.666666666666667,1,6,0.5,0.5,"Denial_of_Needs"
1,"18 – 29 years","Living with Partner","Completed primary",0,"Fulltime caretaker",0,NA,"Urban",0,"Once or twice","No coping mechanisms",0.333333333333333,0.333333333333333,"Feels safe","Common","Somewhat","Once or twice a month",1,"Seek support from family",1,"Other, specify",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,0,2,0.666666666666667,2,0.666666666666667,1,6,0.5,0.5,"Denial_of_Communication"
1,"18 – 29 years","Living with Partner","Completed primary",0,"Fulltime caretaker",0,NA,"Urban",0,"Once or twice","No coping mechanisms",0.333333333333333,0.333333333333333,"Feels safe","Common","Somewhat","Once or twice a month",1,"Seek support from family",1,"Other, specify",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,0,2,0.666666666666667,2,0.666666666666667,1,6,0.5,0.5,"Sexual_Harassment"
1,"30 – 39 years","Living with Partner","Completed primary",0,"Fulltime caretaker",0,NA,"Rural",1,"Once or twice","Several coping mechanisms (5-8)",0,1,"Feels unsafe/Sometimes feels unsafe","Very common","A lot","Never",1,"Don't know",1,"Other, specify",1,0,1,1,0,1,1,0,1,1,0,7,6,0.875,3,1,3,1,1,6,0.727272727272727,0.132575757575758,"Physical"
1,"30 – 39 years","Living with Partner","Completed primary",0,"Fulltime caretaker",0,NA,"Rural",1,"Once or twice","Several coping mechanisms (5-8)",0,1,"Feels unsafe/Sometimes feels unsafe","Very common","A lot","Never",1,"Don't know",1,"Other, specify",1,0,1,1,0,1,1,0,1,1,0,7,6,0.875,3,1,3,1,1,6,0.727272727272727,0.132575757575758,"Verbal"
1,"30 – 39 years","Living with Partner","Completed primary",0,"Fulltime caretaker",0,NA,"Rural",1,"Once or twice","Several coping mechanisms (5-8)",0,1,"Feels unsafe/Sometimes feels unsafe","Very common","A lot","Never",1,"Don't know",1,"Other, specify",1,0,1,1,0,1,1,0,1,1,0,7,6,0.875,3,1,3,1,1,6,0.727272727272727,0.132575757575758,"Denial_of_Needs"
1,"30 – 39 years","Living with Partner","Completed primary",0,"Fulltime caretaker",0,NA,"Rural",1,"Once or twice","Several coping mechanisms (5-8)",0,1,"Feels unsafe/Sometimes feels unsafe","Very common","A lot","Never",1,"Don't know",1,"Other, specify",1,0,1,1,0,1,1,0,1,1,0,7,6,0.875,3,1,3,1,1,6,0.727272727272727,0.132575757575758,"Denial_of_Communication"
1,"30 – 39 years","Living with Partner","Completed primary",0,"Fulltime caretaker",0,NA,"Rural",1,"Once or twice","Several coping mechanisms (5-8)",0,1,"Feels unsafe/Sometimes feels unsafe","Very common","A lot","Never",1,"Don't know",1,"Other, specify",1,0,1,1,0,1,1,0,1,1,0,7,6,0.875,3,1,3,1,1,6,0.727272727272727,0.132575757575758,"Sexual_Harassment"
1,"18 – 29 years","Living with Partner","College",0,"Fulltime caretaker",0,NA,"Urban",0,"Once or twice","Several coping mechanisms (5-8)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","Not at all","Daily",1,"Seek support from family",1,"Seek support from family",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0.75,2,0.666666666666667,0,0,1,6,0.416666666666667,0.277777777777778,"Physical"
1,"18 – 29 years","Living with Partner","College",0,"Fulltime caretaker",0,NA,"Urban",0,"Once or twice","Several coping mechanisms (5-8)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","Not at all","Daily",1,"Seek support from family",1,"Seek support from family",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0.75,2,0.666666666666667,0,0,1,6,0.416666666666667,0.277777777777778,"Verbal"
1,"18 – 29 years","Living with Partner","College",0,"Fulltime caretaker",0,NA,"Urban",0,"Once or twice","Several coping mechanisms (5-8)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","Not at all","Daily",1,"Seek support from family",1,"Seek support from family",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0.75,2,0.666666666666667,0,0,1,6,0.416666666666667,0.277777777777778,"Denial_of_Needs"
1,"18 – 29 years","Living with Partner","College",0,"Fulltime caretaker",0,NA,"Urban",0,"Once or twice","Several coping mechanisms (5-8)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","Not at all","Daily",1,"Seek support from family",1,"Seek support from family",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0.75,2,0.666666666666667,0,0,1,6,0.416666666666667,0.277777777777778,"Denial_of_Communication"
1,"18 – 29 years","Living with Partner","College",0,"Fulltime caretaker",0,NA,"Urban",0,"Once or twice","Several coping mechanisms (5-8)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","Not at all","Daily",1,"Seek support from family",1,"Seek support from family",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0.75,2,0.666666666666667,0,0,1,6,0.416666666666667,0.277777777777778,"Sexual_Harassment"
1,"60 years and older","Living with Partner","Completed primary",0,"Other",1,NA,"Rural",0,"Once or twice","Several coping mechanisms (5-8)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","Not at all","2-3 times per week",1,"Seek help from shelter or safehouse for women",1,"Seek support from family",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0.75,2,0.666666666666667,0,0,1,6,0.416666666666667,0.25,"Physical"
1,"60 years and older","Living with Partner","Completed primary",0,"Other",1,NA,"Rural",0,"Once or twice","Several coping mechanisms (5-8)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","Not at all","2-3 times per week",1,"Seek help from shelter or safehouse for women",1,"Seek support from family",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0.75,2,0.666666666666667,0,0,1,6,0.416666666666667,0.25,"Verbal"
1,"60 years and older","Living with Partner","Completed primary",0,"Other",1,NA,"Rural",0,"Once or twice","Several coping mechanisms (5-8)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","Not at all","2-3 times per week",1,"Seek help from shelter or safehouse for women",1,"Seek support from family",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0.75,2,0.666666666666667,0,0,1,6,0.416666666666667,0.25,"Denial_of_Needs"
1,"60 years and older","Living with Partner","Completed primary",0,"Other",1,NA,"Rural",0,"Once or twice","Several coping mechanisms (5-8)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","Not at all","2-3 times per week",1,"Seek help from shelter or safehouse for women",1,"Seek support from family",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0.75,2,0.666666666666667,0,0,1,6,0.416666666666667,0.25,"Denial_of_Communication"
1,"60 years and older","Living with Partner","Completed primary",0,"Other",1,NA,"Rural",0,"Once or twice","Several coping mechanisms (5-8)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","Not at all","2-3 times per week",1,"Seek help from shelter or safehouse for women",1,"Seek support from family",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0.75,2,0.666666666666667,0,0,1,6,0.416666666666667,0.25,"Sexual_Harassment"
1,"18 – 29 years","Single","Technical / vocational",0,"Student",0,NA,"Urban",0,"Monthly","Several coping mechanisms (5-8)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Uncommon","A little bit","Daily",1,"Approach community leaders for support",1,"Seeking support from women’s groups/NGOs/CSOs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,0.625,1,0.333333333333333,1,0.333333333333333,1,6,0.416666666666667,0.319444444444444,"Physical"
1,"18 – 29 years","Single","Technical / vocational",0,"Student",0,NA,"Urban",0,"Monthly","Several coping mechanisms (5-8)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Uncommon","A little bit","Daily",1,"Approach community leaders for support",1,"Seeking support from women’s groups/NGOs/CSOs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,0.625,1,0.333333333333333,1,0.333333333333333,1,6,0.416666666666667,0.319444444444444,"Verbal"
1,"18 – 29 years","Single","Technical / vocational",0,"Student",0,NA,"Urban",0,"Monthly","Several coping mechanisms (5-8)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Uncommon","A little bit","Daily",1,"Approach community leaders for support",1,"Seeking support from women’s groups/NGOs/CSOs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,0.625,1,0.333333333333333,1,0.333333333333333,1,6,0.416666666666667,0.319444444444444,"Denial_of_Needs"
1,"18 – 29 years","Single","Technical / vocational",0,"Student",0,NA,"Urban",0,"Monthly","Several coping mechanisms (5-8)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Uncommon","A little bit","Daily",1,"Approach community leaders for support",1,"Seeking support from women’s groups/NGOs/CSOs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,0.625,1,0.333333333333333,1,0.333333333333333,1,6,0.416666666666667,0.319444444444444,"Denial_of_Communication"
1,"18 – 29 years","Single","Technical / vocational",0,"Student",0,NA,"Urban",0,"Monthly","Several coping mechanisms (5-8)",0.333333333333333,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Uncommon","A little bit","Daily",1,"Approach community leaders for support",1,"Seeking support from women’s groups/NGOs/CSOs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,0.625,1,0.333333333333333,1,0.333333333333333,1,6,0.416666666666667,0.319444444444444,"Sexual_Harassment"
1,"18 – 29 years","Single","College",NA,"Employed",0,NA,"Urban",0,NA,"Some coping mechanisms (1-4)",0.666666666666667,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Very common","A lot","Daily",1,"Seeking support from women’s groups/NGOs/CSOs",1,"Seeking support from women’s groups/NGOs/CSOs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,0.5,3,1,3,1,1,6,0.833333333333333,0.222222222222222,"Physical"
1,"18 – 29 years","Single","College",NA,"Employed",0,NA,"Urban",0,NA,"Some coping mechanisms (1-4)",0.666666666666667,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Very common","A lot","Daily",1,"Seeking support from women’s groups/NGOs/CSOs",1,"Seeking support from women’s groups/NGOs/CSOs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,0.5,3,1,3,1,1,6,0.833333333333333,0.222222222222222,"Verbal"
1,"18 – 29 years","Single","College",NA,"Employed",0,NA,"Urban",0,NA,"Some coping mechanisms (1-4)",0.666666666666667,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Very common","A lot","Daily",1,"Seeking support from women’s groups/NGOs/CSOs",1,"Seeking support from women’s groups/NGOs/CSOs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,0.5,3,1,3,1,1,6,0.833333333333333,0.222222222222222,"Denial_of_Needs"
1,"18 – 29 years","Single","College",NA,"Employed",0,NA,"Urban",0,NA,"Some coping mechanisms (1-4)",0.666666666666667,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Very common","A lot","Daily",1,"Seeking support from women’s groups/NGOs/CSOs",1,"Seeking support from women’s groups/NGOs/CSOs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,0.5,3,1,3,1,1,6,0.833333333333333,0.222222222222222,"Denial_of_Communication"
1,"18 – 29 years","Single","College",NA,"Employed",0,NA,"Urban",0,NA,"Some coping mechanisms (1-4)",0.666666666666667,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Very common","A lot","Daily",1,"Seeking support from women’s groups/NGOs/CSOs",1,"Seeking support from women’s groups/NGOs/CSOs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,0.5,3,1,3,1,1,6,0.833333333333333,0.222222222222222,"Sexual_Harassment"
1,"40 – 49 years","Living with Partner","College",NA,"Employed",0,"Less","Rural",0,"Monthly","Some coping mechanisms (1-4)",0.666666666666667,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","A little bit","Daily",1,"Seeking support from women’s groups/NGOs/CSOs",1,"Seeking support from women’s groups/NGOs/CSOs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,0.25,2,0.666666666666667,1,0.333333333333333,1,6,0.583333333333333,0.388888888888889,"Physical"
1,"40 – 49 years","Living with Partner","College",NA,"Employed",0,"Less","Rural",0,"Monthly","Some coping mechanisms (1-4)",0.666666666666667,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","A little bit","Daily",1,"Seeking support from women’s groups/NGOs/CSOs",1,"Seeking support from women’s groups/NGOs/CSOs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,0.25,2,0.666666666666667,1,0.333333333333333,1,6,0.583333333333333,0.388888888888889,"Verbal"
1,"40 – 49 years","Living with Partner","College",NA,"Employed",0,"Less","Rural",0,"Monthly","Some coping mechanisms (1-4)",0.666666666666667,0.666666666666667,"Feels unsafe/Sometimes feels unsafe","Common","A little bit","Daily",1,"Seeking support from women’s groups/NGOs/CSOs",1,"Seeking support from women’s groups/NGOs/CSOs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,0.25,2,0.666666666666667,1,0.333333333333333,1,6,0.583333333333333,0.388888888888889,"Denial_of_Needs"
